Idx	Group	Index	Name	Color	Unk1	Unk2	Unk3	iInfoLine_1	Unk4	iInfoLine_2	Unk5	iInfoLine_3	Unk6	iInfoLine_4	Unk7	iInfoLine_5	Unk8	iInfoLine_6	Unk9	iInfoLine_7	Unk10	iInfoLine_8	Unk11	iInfoLine_9	Unk12	iInfoLine_10	Unk13	iInfoLine_11	Unk14	iInfoLine_12	Unk15	iInfoLine_13	Unk16	iInfoLine_14	Unk17	iInfoLine_15	Unk18
147	2	30	Frost Rune Mace	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
148	2	31	Light Road Runic Mace	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
149	2	32	Bloodangel Runic Mace	256	0	1	-1	0	0	1153	1	1154	1	1155	1	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257
150	2	33	Darkangel Runic Mace	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
151	2	34	Absolute Mace of Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
152	2	35	Blessed Archangel's Absolute Rune Mace	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
153	2	36	Soul Scepter	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0	-1	0
154	2	37	[Bound] Elemental Rune Mace	267	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	581	259	-1	0	-1	0	-1	0	-1	0
155	2	38	Holyangel Rune Mace	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
156	2	39	Soul Rune Mace	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
157	2	40	Blue Eye Scepter	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0	-1	0
158	2	41	Blue Eye Mace	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
159	2	42	Silver Heart Scepter	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0	-1	0
160	2	43	Silver Heart Rune Mace	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
161	2	44	Manticore Scepter	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0	-1	0
162	2	45	Manticore Rune Mace	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
163	2	46	Brilliant Scepter	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	21	257	-1	0	-1	0	-1	0	-1	0	-1	0
164	2	47	Brilliant Rune Mace	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
165	3	0	Light Spear	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
166	3	1	Spear	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
167	3	2	Dragon Lance	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
168	3	3	Giant Trident	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
169	3	4	Serpent Spear	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
170	3	5	Double Poleaxe	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
171	3	6	Halberd	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
172	3	7	Berdysh	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
173	3	8	Great Scythe	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
174	3	9	Bill of Balrog	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
175	3	10	Dragon Spear	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
176	3	11	Beuroba	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
177	3	12	Magmus Peer	268	0	1	-1	1	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
178	3	13	Lapid Lance	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
179	3	14	Conmocion Lance	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
180	3	15	Pluma Lance	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
181	3	16	Vis Lance	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
182	3	17	Prickle Lance	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
183	3	18	Alacran Lance	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
184	3	19	Bloodangel Lance	256	0	1	-1	0	0	1153	1	1154	1	1155	1	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
185	3	21	[Bound] Pluma Lance	267	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
186	3	22	Rectuus Lance	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
187	3	23	Russell Light Lance	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
188	3	24	Darkangel Lance	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
189	3	25	Holyangel Lance	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
190	3	26	Absolute Lance of the Archangel	262	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
191	3	27	Blessed Archangel's Absolute Lance	262	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
192	3	28	Soul Lance	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
193	3	29	Blue Eye Lance	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
194	3	30	Silver Heart Lance	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
195	3	31	Manticore Lance	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
196	3	32	Brilliant Lance	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
197	4	0	Short Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
198	4	1	Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
199	4	2	Elven Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
200	4	3	Battle Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
201	4	4	Tiger Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
202	4	5	Silver Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
203	4	6	Chaos Nature Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
204	4	7	Bolt	256	0	1	80	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
205	4	8	Crossbow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
206	4	9	Golden Crossbow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
207	4	10	Arquebus	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
208	4	11	Light Crossbow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
209	4	12	Serpent Crossbow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
210	4	13	Bluewing Crossbow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
211	4	14	Aquagold Crossbow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
212	4	15	Arrow	256	0	1	84	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
213	4	16	Saint's Crossbow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
214	4	17	Celestial Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
215	4	18	Divine Crossbow of the Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
216	4	19	Great Reign Crossbow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
217	4	20	Arrow Viper Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
218	4	21	Sylph Wind Bow	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
219	4	22	Albatross Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
220	4	23	Dark Stinger	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
221	4	24	Aileen Bow	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
222	4	25	Angelic Bow	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
223	4	26	Devil Crossbow	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
224	4	28	Bloodangel Bow	256	0	1	-1	0	0	1153	1	1154	1	1155	1	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
225	4	29	[Bound] Celestial Bow	267	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
226	4	30	Blessed Divine Crossbow of Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
227	4	31	Darkangel Bow	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
228	4	32	Combat Quiver	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
229	4	33	Devilwood Quiver	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
230	4	34	Bloodangel Quiver	256	0	1	-1	0	0	1153	1	1154	1	1155	1	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0
231	4	35	Darkangel Quiver	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
232	4	36	Holyangel Bow	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
233	4	37	Holyangel Quiver	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
234	4	38	Soul Bow	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
235	4	39	Soul Quiver	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
236	4	40	Blue Eye Bow	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
237	4	41	Blue Eye Quiver	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
238	4	42	Entropy Gun	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
239	4	43	Frere Magic Gun	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
240	4	44	Weiwen Magic Gun	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
241	4	45	Cannon Magic Gun	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
242	4	46	Archangel's Absolute Magic Gun	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
243	4	47	Absolute Magical Gun of Blessed Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
244	4	48	Bloodangel Magic Gun	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
245	4	49	Darkangel Magic Gun	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
246	4	50	Holyangel Magic Gun	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
247	4	51	Soul Magic Gun	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
248	4	52	Blue Eye Magic Gun	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
249	4	53	Silver Heart Magic Gun	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
250	4	54	Manticore Magic Gun	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
251	4	55	[Bound] Frere Magic Gun	267	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	22	257	581	259	-1	0	-1	0	-1	0	-1	0
252	4	56	Silver Heart Bow	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
253	4	57	Silver Heart Arrow Box	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
254	4	58	Manticore Bow	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
255	4	59	Manticore Quiver	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
256	4	60	Brilliant Magic Gun	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	17	0	18	2	22	257	-1	0	-1	0	-1	0
257	4	61	Brilliant Bow	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
258	4	62	Brilliant Quiver	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
259	5	0	Skull Staff	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
260	5	1	Angelic Staff	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
261	5	2	Serpent Staff	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
262	5	3	Thunder Staff	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
263	5	4	Gorgon Staff	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
264	5	5	Legendary Staff	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
265	5	6	Staff of Resurrection	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
266	5	7	Chaos Lighting Staff	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
267	5	8	Staff of Destruction	256	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
268	5	9	Dragon Soul Staff	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
269	5	10	Divine Staff of the Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
270	5	11	Staff of Kundun	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
271	5	12	Grand Viper Staff	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
272	5	13	Platina Staff	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
273	5	14	Mystery Stick	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
274	5	15	Violent Wind Stick	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
275	5	16	Red Winged Stick	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
276	5	17	Ancient Stick	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
277	5	18	Demonic Stick	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
278	5	19	Storm Blitz Stick	256	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
279	5	20	Eternal Wing Stick	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
280	5	21	Book of Samut	256	0	1	-1	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	23	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
281	5	22	Book of Neil	256	0	1	-1	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	23	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
282	5	23	Book of Lagle	256	0	1	-1	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	23	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
283	5	30	Deadly Staff	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
284	5	31	Inberial Staff	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
285	5	32	Soulbringer	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
286	5	33	Chromatic Staff	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
287	5	34	Raven Stick	256	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
288	5	35	Miracle Staff	268	0	1	-1	0	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
289	5	36	Divine Stick of the Archangel	262	0	1	-1	0	1	6	0	8	0	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
290	5	37	Spite Staff	268	0	1	-1	1	0	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0	-1	0	-1	0	-1	0
291	5	41	Bloodangel Staff	256	0	1	-1	0	0	1153	1	1154	1	1155	1	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0
292	5	43	Bloodangel Stick	256	0	1	-1	0	0	1153	1	1154	1	1155	1	6	0	8	0	9	0	10	2	11	0	12	2	13	0	14	2	22	257	-1	0	-1	0
293	5	45	[Bound] Legendary Staff	267	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
294	5	46	[Bound] Red Winged Stick	267	0	1	-1	0	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
295	5	47	[Bound] Book of Lagle	267	0	1	-1	6	0	8	0	11	0	12	2	13	0	14	2	17	0	18	2	23	257	581	259	-1	0	-1	0	-1	0	-1	0	-1	0
296	5	48	[Bound] Staff of Destruction	267	0	1	-1	1	0	6	0	8	0	11	0	12	2	13	0	14	2	22	257	581	259	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
